date_fetched,fetched_at,event_id,ts_start,tourney,surface,p1,p2,wu,wv,bookmaker_id,bookmaker_name,p1_odds,p2_odds,p1_opening,p2_opening
2026-05-09,2026-05-09T05:55:13Z,p6MTO9K5,1778328000,"ATP - SINGLES: Rome (Italy), clay",clay,Basilashvili N.,Shelton B.,basilashvili-nikoloz,shelton-ben,851,BetMGM.us,3.9,1.25,4.0,1.24
2026-05-09,2026-05-09T05:55:13Z,p6MTO9K5,1778328000,"ATP - SINGLES: Rome (Italy), clay",clay,Basilashvili N.,Shelton B.,basilashvili-nikoloz,shelton-ben,549,bet365.us,4.0,1.25,4.0,1.25
2026-05-09,2026-05-09T05:55:13Z,tGxA5h6N,1778328000,"ATP - SINGLES: Rome (Italy), clay",clay,Cobolli F.,Atmane T.,cobolli-flavio,atmane-terence,851,BetMGM.us,1.3,3.4,1.3,3.4
2026-05-09,2026-05-09T05:55:13Z,tGxA5h6N,1778328000,"ATP - SINGLES: Rome (Italy), clay",clay,Cobolli F.,Atmane T.,cobolli-flavio,atmane-terence,549,bet365.us,1.33,3.4,1.4,3.0
2026-05-09,2026-05-09T05:55:13Z,byHJkddt,1778328000,"ATP - SINGLES: Rome (Italy), clay",clay,Garin C.,Davidovich Fokina A.,garin-cristian,davidovich-fokina-alejandro,851,BetMGM.us,2.25,1.62,2.2,1.65
2026-05-09,2026-05-09T05:55:13Z,byHJkddt,1778328000,"ATP - SINGLES: Rome (Italy), clay",clay,Garin C.,Davidovich Fokina A.,garin-cristian,davidovich-fokina-alejandro,549,bet365.us,2.3,1.62,2.2,1.67
2026-05-09,2026-05-09T05:55:13Z,rFHMNQfM,1778333400,"ATP - SINGLES: Rome (Italy), clay",clay,Medjedovic H.,Fonseca J.,medjedovic-hamad,fonseca-joao,851,BetMGM.us,2.45,1.53,2.75,1.44
2026-05-09,2026-05-09T05:55:13Z,rFHMNQfM,1778333400,"ATP - SINGLES: Rome (Italy), clay",clay,Medjedovic H.,Fonseca J.,medjedovic-hamad,fonseca-joao,549,bet365.us,2.63,1.5,3.0,1.4
2026-05-09,2026-05-09T05:55:13Z,WAjXTKIM,1778333400,"ATP - SINGLES: Rome (Italy), clay",clay,Nakashima B.,Bautista-Agut R.,nakashima-brandon,bautista-agut-roberto,851,BetMGM.us,1.53,2.45,1.44,2.75
2026-05-09,2026-05-09T05:55:13Z,WAjXTKIM,1778333400,"ATP - SINGLES: Rome (Italy), clay",clay,Nakashima B.,Bautista-Agut R.,nakashima-brandon,bautista-agut-roberto,549,bet365.us,1.5,2.63,1.67,2.2
2026-05-09,2026-05-09T05:55:13Z,hSu5qsHr,1778333400,"ATP - SINGLES: Rome (Italy), clay",clay,Tiafoe F.,Buse I.,tiafoe-frances,buse-ignacio,851,BetMGM.us,2.3,1.6,2.45,1.53
2026-05-09,2026-05-09T05:55:13Z,hSu5qsHr,1778333400,"ATP - SINGLES: Rome (Italy), clay",clay,Tiafoe F.,Buse I.,tiafoe-frances,buse-ignacio,549,bet365.us,2.38,1.57,2.1,1.73
2026-05-09,2026-05-09T05:55:13Z,rNNRX7oo,1778338800,"ATP - SINGLES: Rome (Italy), clay",clay,Popyrin A.,Mensik J.,popyrin-alexei,mensik-jakub,851,BetMGM.us,2.9,1.4,2.9,1.4
2026-05-09,2026-05-09T05:55:13Z,rNNRX7oo,1778338800,"ATP - SINGLES: Rome (Italy), clay",clay,Popyrin A.,Mensik J.,popyrin-alexei,mensik-jakub,549,bet365.us,3.2,1.36,4.0,1.25
2026-05-09,2026-05-09T05:55:13Z,lpt7jp56,1778344200,"ATP - SINGLES: Rome (Italy), clay",clay,Pellegrino A.,Fils A.,pellegrino-andrea,arthur-fils,851,BetMGM.us,7.0,1.09,6.5,1.1
2026-05-09,2026-05-09T05:55:13Z,lpt7jp56,1778344200,"ATP - SINGLES: Rome (Italy), clay",clay,Pellegrino A.,Fils A.,pellegrino-andrea,arthur-fils,549,bet365.us,8.0,1.08,6.5,1.11
2026-05-09,2026-05-09T05:55:13Z,xhTpdK0l,1778346000,"ATP - SINGLES: Rome (Italy), clay",clay,Sinner J.,Ofner S.,sinner-jannik,ofner-sebastian,851,BetMGM.us,1.01,15.0,1.01,16.0
2026-05-09,2026-05-09T05:55:13Z,xhTpdK0l,1778346000,"ATP - SINGLES: Rome (Italy), clay",clay,Sinner J.,Ofner S.,sinner-jannik,ofner-sebastian,549,bet365.us,1.01,21.0,1.01,21.0
2026-05-09,2026-05-09T05:55:13Z,A1aXPeKh,1778317200,"WTA - SINGLES: Rome (Italy), clay",clay,Gauff C.,Sierra S.,gauff-coco,sierra-solana,851,BetMGM.us,1.08,7.25,1.11,6.25
2026-05-09,2026-05-09T05:55:13Z,A1aXPeKh,1778317200,"WTA - SINGLES: Rome (Italy), clay",clay,Gauff C.,Sierra S.,gauff-coco,sierra-solana,549,bet365.us,1.08,8.0,1.11,6.5
2026-05-09,2026-05-09T05:55:13Z,S0Ucp9eJ,1778322600,"WTA - SINGLES: Rome (Italy), clay",clay,Oliynykova O.,Noskova L.,oliynykova-oleksandra,noskova-linda,549,bet365.us,3.5,1.3,3.75,1.29
2026-05-09,2026-05-09T05:55:13Z,S0Ucp9eJ,1778322600,"WTA - SINGLES: Rome (Italy), clay",clay,Oliynykova O.,Noskova L.,oliynykova-oleksandra,noskova-linda,851,BetMGM.us,3.6,1.28,4.25,1.21
2026-05-09,2026-05-09T05:55:13Z,SKnhaxMh,1778324400,"WTA - SINGLES: Rome (Italy), clay",clay,Paolini J.,Mertens E.,paolini-jasmine,mertens-elise,851,BetMGM.us,2.1,1.7,2.1,1.7
2026-05-09,2026-05-09T05:55:13Z,SKnhaxMh,1778324400,"WTA - SINGLES: Rome (Italy), clay",clay,Paolini J.,Mertens E.,paolini-jasmine,mertens-elise,549,bet365.us,2.1,1.73,1.91,1.91
2026-05-09,2026-05-09T05:55:13Z,nHsKyOYj,1778328000,"WTA - SINGLES: Rome (Italy), clay",clay,Zheng Q.,Ostapenko J.,zheng-qinwen,ostapenko-jelena,549,bet365.us,1.44,2.75,1.44,2.75
2026-05-09,2026-05-09T05:55:13Z,nHsKyOYj,1778328000,"WTA - SINGLES: Rome (Italy), clay",clay,Zheng Q.,Ostapenko J.,zheng-qinwen,ostapenko-jelena,851,BetMGM.us,1.5,2.55,1.44,2.75
2026-05-09,2026-05-09T05:55:13Z,2RIJHM35,1778329800,"WTA - SINGLES: Rome (Italy), clay",clay,Sabalenka A.,Cirstea S.,sabalenka-aryna,cirstea-sorana,851,BetMGM.us,1.15,5.25,1.15,5.25
2026-05-09,2026-05-09T05:55:13Z,2RIJHM35,1778329800,"WTA - SINGLES: Rome (Italy), clay",clay,Sabalenka A.,Cirstea S.,sabalenka-aryna,cirstea-sorana,549,bet365.us,1.13,6.0,1.1,7.0
2026-05-09,2026-05-09T05:55:13Z,2Np9Sx8j,1778338800,"WTA - SINGLES: Rome (Italy), clay",clay,Golubic V.,Andreeva M.,golubic-viktorija,andreeva-mirra,549,bet365.us,13.0,1.04,11.0,1.05
2026-05-09,2026-05-09T05:55:13Z,2Np9Sx8j,1778338800,"WTA - SINGLES: Rome (Italy), clay",clay,Golubic V.,Andreeva M.,golubic-viktorija,andreeva-mirra,851,BetMGM.us,9.75,1.04,9.75,1.04
2026-05-09,2026-05-09T05:55:13Z,S8O825Gi,1778338800,"WTA - SINGLES: Rome (Italy), clay",clay,Townsend T.,Jovic I.,townsend-taylor,jovic-iva,851,BetMGM.us,2.1,1.72,2.05,1.75
2026-05-09,2026-05-09T05:55:13Z,S8O825Gi,1778338800,"WTA - SINGLES: Rome (Italy), clay",clay,Townsend T.,Jovic I.,townsend-taylor,jovic-iva,549,bet365.us,2.2,1.67,2.38,1.57
2026-05-09,2026-05-09T05:55:13Z,M331p8qn,1778351400,"WTA - SINGLES: Rome (Italy), clay",clay,Bencic B.,Kalinskaya A.,bencic-belinda,kalinskaya-anna,549,bet365.us,1.36,3.2,1.36,3.2
2026-05-09,2026-05-09T05:55:13Z,M331p8qn,1778351400,"WTA - SINGLES: Rome (Italy), clay",clay,Bencic B.,Kalinskaya A.,bencic-belinda,kalinskaya-anna,851,BetMGM.us,1.34,3.2,1.36,3.1
2026-05-10,2026-05-10T06:01:31Z,Ov6jUhRp,1778403600,"ATP - SINGLES: Rome (Italy), clay",clay,Ruud C.,Lehecka J.,ruud-casper,lehecka-jiri,851,BetMGM.us,1.53,2.45,1.65,2.2
2026-05-10,2026-05-10T06:01:31Z,Ov6jUhRp,1778403600,"ATP - SINGLES: Rome (Italy), clay",clay,Ruud C.,Lehecka J.,ruud-casper,lehecka-jiri,549,bet365.us,1.53,2.5,1.67,2.2
2026-05-10,2026-05-10T06:01:31Z,lvN8LdDG,1778409000,"ATP - SINGLES: Rome (Italy), clay",clay,Humbert U.,Prizmic D.,humbert-ugo,prizmic-dino,549,bet365.us,3.0,1.4,3.2,1.36
2026-05-10,2026-05-10T06:01:31Z,lvN8LdDG,1778409000,"ATP - SINGLES: Rome (Italy), clay",clay,Humbert U.,Prizmic D.,humbert-ugo,prizmic-dino,851,BetMGM.us,2.9,1.4,2.9,1.4
2026-05-10,2026-05-10T06:01:31Z,McxyP1qS,1778410800,"ATP - SINGLES: Rome (Italy), clay",clay,Blockx A.,Zverev A.,blockx-alexander,zverev-alexander,851,BetMGM.us,4.0,1.24,3.6,1.28
2026-05-10,2026-05-10T06:01:31Z,McxyP1qS,1778410800,"ATP - SINGLES: Rome (Italy), clay",clay,Blockx A.,Zverev A.,blockx-alexander,zverev-alexander,549,bet365.us,4.0,1.25,4.33,1.22
2026-05-10,2026-05-10T06:01:31Z,ptmZMpw1,1778414400,"ATP - SINGLES: Rome (Italy), clay",clay,Khachanov K.,Van De Zandschulp B.,khachanov-karen,van-de-zandschulp-botic,851,BetMGM.us,1.67,2.15,1.65,2.18
2026-05-10,2026-05-10T06:01:31Z,ptmZMpw1,1778414400,"ATP - SINGLES: Rome (Italy), clay",clay,Khachanov K.,Van De Zandschulp B.,khachanov-karen,van-de-zandschulp-botic,549,bet365.us,1.67,2.2,1.57,2.38
2026-05-10,2026-05-10T06:01:31Z,UkhTxD0s,1778418000,"ATP - SINGLES: Rome (Italy), clay",clay,Musetti L.,Cerundolo F.,musetti-lorenzo,cerundolo-francisco,851,BetMGM.us,1.85,1.91,1.9,1.9
2026-05-10,2026-05-10T06:01:31Z,UkhTxD0s,1778418000,"ATP - SINGLES: Rome (Italy), clay",clay,Musetti L.,Cerundolo F.,musetti-lorenzo,cerundolo-francisco,549,bet365.us,1.8,2.0,1.73,2.1
2026-05-10,2026-05-10T06:01:31Z,YZhe7xIP,1778419800,"ATP - SINGLES: Rome (Italy), clay",clay,Tien L.,Bublik A.,tien-learner,bublik-alexander,851,BetMGM.us,2.54,1.5,2.4,1.55
2026-05-10,2026-05-10T06:01:31Z,YZhe7xIP,1778419800,"ATP - SINGLES: Rome (Italy), clay",clay,Tien L.,Bublik A.,tien-learner,bublik-alexander,549,bet365.us,2.63,1.5,2.63,1.5
2026-05-10,2026-05-10T06:01:31Z,G6jyyiVg,1778427000,"ATP - SINGLES: Rome (Italy), clay",clay,Paul T.,Darderi L.,paul-tommy,darderi-luciano,851,BetMGM.us,1.7,2.1,1.7,2.1
2026-05-10,2026-05-10T06:01:31Z,G6jyyiVg,1778427000,"ATP - SINGLES: Rome (Italy), clay",clay,Paul T.,Darderi L.,paul-tommy,darderi-luciano,549,bet365.us,1.67,2.2,1.8,2.0
2026-05-10,2026-05-10T06:01:31Z,0v86HfQs,1778437800,"ATP - SINGLES: Rome (Italy), clay",clay,Arnaldi M.,Jodar R.,arnaldi-matteo,jodar-rafael,549,bet365.us,3.5,1.3,3.5,1.3
2026-05-10,2026-05-10T06:01:31Z,0v86HfQs,1778437800,"ATP - SINGLES: Rome (Italy), clay",clay,Arnaldi M.,Jodar R.,arnaldi-matteo,jodar-rafael,851,BetMGM.us,3.6,1.28,3.4,1.3
2026-05-10,2026-05-10T06:01:31Z,2Vr1M2OM,1778403600,"WTA - SINGLES: Rome (Italy), clay",clay,Keys M.,Bartunkova N.,keys-madison,bartunkova-nikola,851,BetMGM.us,1.34,3.2,1.35,3.1
2026-05-10,2026-05-10T06:01:31Z,2Vr1M2OM,1778403600,"WTA - SINGLES: Rome (Italy), clay",clay,Keys M.,Bartunkova N.,keys-madison,bartunkova-nikola,549,bet365.us,1.33,3.4,1.4,3.0
2026-05-10,2026-05-10T06:01:31Z,YkgqiZpB,1778403600,"WTA - SINGLES: Rome (Italy), clay",clay,Svitolina E.,Baptiste H.,monfils-elina,baptiste-hailey,549,bet365.us,1.44,2.75,1.4,3.0
2026-05-10,2026-05-10T06:01:31Z,YkgqiZpB,1778403600,"WTA - SINGLES: Rome (Italy), clay",clay,Svitolina E.,Baptiste H.,monfils-elina,baptiste-hailey,851,BetMGM.us,1.42,2.8,1.44,2.75
2026-05-10,2026-05-10T06:01:31Z,6uHdp5Hr,1778409000,"WTA - SINGLES: Rome (Italy), clay",clay,Samsonova L.,Potapova A.,samsonova-liudmila,potapova-anastasia,851,BetMGM.us,2.4,1.55,2.3,1.6
2026-05-10,2026-05-10T06:01:31Z,6uHdp5Hr,1778409000,"WTA - SINGLES: Rome (Italy), clay",clay,Samsonova L.,Potapova A.,samsonova-liudmila,potapova-anastasia,549,bet365.us,2.38,1.57,2.38,1.57
2026-05-10,2026-05-10T06:01:31Z,UBTYIchB,1778410800,"WTA - SINGLES: Rome (Italy), clay",clay,Pegula J.,Masarova R.,pegula-jessica,masarova-rebeka,851,BetMGM.us,1.14,5.5,1.18,4.75
2026-05-10,2026-05-10T06:01:31Z,UBTYIchB,1778410800,"WTA - SINGLES: Rome (Italy), clay",clay,Pegula J.,Masarova R.,pegula-jessica,masarova-rebeka,549,bet365.us,1.14,5.5,1.17,5.0
2026-05-10,2026-05-10T06:01:31Z,EHUbOFzR,1778416200,"WTA - SINGLES: Rome (Italy), clay",clay,Osaka N.,Shnaider D.,osaka-naomi,shnaider-diana,851,BetMGM.us,1.91,1.85,1.95,1.83
2026-05-10,2026-05-10T06:01:31Z,EHUbOFzR,1778416200,"WTA - SINGLES: Rome (Italy), clay",clay,Osaka N.,Shnaider D.,osaka-naomi,shnaider-diana,549,bet365.us,2.0,1.8,1.73,2.1
2026-05-10,2026-05-10T06:01:31Z,dlSvhUme,1778421600,"WTA - SINGLES: Rome (Italy), clay",clay,Eala A.,Rybakina E.,eala-alexandra,rybakina-elena,851,BetMGM.us,9.0,1.05,8.75,1.06
2026-05-10,2026-05-10T06:01:31Z,dlSvhUme,1778421600,"WTA - SINGLES: Rome (Italy), clay",clay,Eala A.,Rybakina E.,eala-alexandra,rybakina-elena,549,bet365.us,11.0,1.05,10.0,1.06
2026-05-10,2026-05-10T06:01:31Z,4EVnj8I7,1778432400,"WTA - SINGLES: Rome (Italy), clay",clay,Cocciaretto E.,Swiatek I.,cocciaretto-elisabetta,swiatek-iga,549,bet365.us,8.0,1.08,9.0,1.07
2026-05-10,2026-05-10T06:01:31Z,4EVnj8I7,1778432400,"WTA - SINGLES: Rome (Italy), clay",clay,Cocciaretto E.,Swiatek I.,cocciaretto-elisabetta,swiatek-iga,851,BetMGM.us,7.75,1.07,7.0,1.09
2026-05-10,2026-05-10T06:01:31Z,pntg6K85,1778432400,"WTA - SINGLES: Rome (Italy), clay",clay,Siegemund L.,Pliskova Ka.,siegemund-laura,pliskova-karolina,851,BetMGM.us,1.91,1.85,1.91,1.85
2026-05-10,2026-05-10T06:01:31Z,pntg6K85,1778432400,"WTA - SINGLES: Rome (Italy), clay",clay,Siegemund L.,Pliskova Ka.,siegemund-laura,pliskova-karolina,549,bet365.us,1.91,1.91,2.2,1.67
2026-05-11,2026-05-11T06:15:06Z,jLMn6FyI,1778490000,"ATP - SINGLES: Rome (Italy), clay",clay,Bellucci M.,Landaluce M.,bellucci-mattia,landaluce-martin,851,BetMGM.us,1.83,1.95,1.9,1.9
2026-05-11,2026-05-11T06:15:06Z,jLMn6FyI,1778490000,"ATP - SINGLES: Rome (Italy), clay",clay,Bellucci M.,Landaluce M.,bellucci-mattia,landaluce-martin,549,bet365.us,1.8,2.0,1.91,1.91
2026-05-11,2026-05-11T06:15:06Z,nZpuWsfl,1778490000,"ATP - SINGLES: Rome (Italy), clay",clay,Rublev A.,Davidovich Fokina A.,rublev-andrey,davidovich-fokina-alejandro,549,bet365.us,1.62,2.3,1.73,2.1
2026-05-11,2026-05-11T06:15:06Z,nZpuWsfl,1778490000,"ATP - SINGLES: Rome (Italy), clay",clay,Rublev A.,Davidovich Fokina A.,rublev-andrey,davidovich-fokina-alejandro,851,BetMGM.us,1.6,2.3,1.72,2.1
2026-05-11,2026-05-11T06:15:06Z,4vL1cFTQ,1778495400,"ATP - SINGLES: Rome (Italy), clay",clay,Nakashima B.,Basilashvili N.,nakashima-brandon,basilashvili-nikoloz,549,bet365.us,1.57,2.38,1.57,2.38
2026-05-11,2026-05-11T06:15:06Z,4vL1cFTQ,1778495400,"ATP - SINGLES: Rome (Italy), clay",clay,Nakashima B.,Basilashvili N.,nakashima-brandon,basilashvili-nikoloz,851,BetMGM.us,1.57,2.35,1.53,2.45
2026-05-11,2026-05-11T06:15:06Z,0hDxR8Pc,1778495400,"ATP - SINGLES: Rome (Italy), clay",clay,Tiafoe F.,Pellegrino A.,tiafoe-frances,pellegrino-andrea,851,BetMGM.us,1.4,2.9,1.4,2.9
2026-05-11,2026-05-11T06:15:06Z,0hDxR8Pc,1778495400,"ATP - SINGLES: Rome (Italy), clay",clay,Tiafoe F.,Pellegrino A.,tiafoe-frances,pellegrino-andrea,549,bet365.us,1.4,3.0,1.5,2.63
2026-05-11,2026-05-11T06:15:06Z,KGSrjyGN,1778502600,"ATP - SINGLES: Rome (Italy), clay",clay,Navone M.,Medjedovic H.,navone-mariano,medjedovic-hamad,549,bet365.us,2.2,1.67,2.2,1.67
2026-05-11,2026-05-11T06:15:06Z,KGSrjyGN,1778502600,"ATP - SINGLES: Rome (Italy), clay",clay,Navone M.,Medjedovic H.,navone-mariano,medjedovic-hamad,851,BetMGM.us,2.18,1.67,2.25,1.62
2026-05-11,2026-05-11T06:15:06Z,WrvFtbIE,1778504400,"ATP - SINGLES: Rome (Italy), clay",clay,Sinner J.,Popyrin A.,sinner-jannik,popyrin-alexei,851,BetMGM.us,1.01,15.0,1.02,13.0
2026-05-11,2026-05-11T06:15:06Z,WrvFtbIE,1778504400,"ATP - SINGLES: Rome (Italy), clay",clay,Sinner J.,Popyrin A.,sinner-jannik,popyrin-alexei,549,bet365.us,1.02,19.0,1.03,15.0
2026-05-11,2026-05-11T06:15:06Z,YmfPsQzA,1778509800,"ATP - SINGLES: Rome (Italy), clay",clay,Llamas Ruiz P.,Medvedev D.,llamas-ruiz-pablo,medvedev-daniil,549,bet365.us,3.0,1.4,3.0,1.4
2026-05-11,2026-05-11T06:15:06Z,YmfPsQzA,1778509800,"ATP - SINGLES: Rome (Italy), clay",clay,Llamas Ruiz P.,Medvedev D.,llamas-ruiz-pablo,medvedev-daniil,851,BetMGM.us,2.9,1.4,2.75,1.44
2026-05-11,2026-05-11T06:15:06Z,OUfPPLk5,1778518800,"ATP - SINGLES: Rome (Italy), clay",clay,Cobolli F.,Tirante T. A.,cobolli-flavio,tirante-thiago-agustin,549,bet365.us,1.4,3.0,1.4,3.0
2026-05-11,2026-05-11T06:15:06Z,OUfPPLk5,1778518800,"ATP - SINGLES: Rome (Italy), clay",clay,Cobolli F.,Tirante T. A.,cobolli-flavio,tirante-thiago-agustin,851,BetMGM.us,1.42,2.85,1.4,2.9
2026-05-11,2026-05-11T06:15:06Z,Aomhv0m1,1778490000,"WTA - SINGLES: Rome (Italy), clay",clay,Cirstea S.,Noskova L.,cirstea-sorana,noskova-linda,549,bet365.us,2.0,1.8,2.0,1.8
2026-05-11,2026-05-11T06:15:06Z,Aomhv0m1,1778490000,"WTA - SINGLES: Rome (Italy), clay",clay,Cirstea S.,Noskova L.,cirstea-sorana,noskova-linda,851,BetMGM.us,2.05,1.75,1.98,1.8
2026-05-11,2026-05-11T06:15:06Z,lj986d04,1778495400,"WTA - SINGLES: Rome (Italy), clay",clay,Gauff C.,Jovic I.,gauff-coco,jovic-iva,549,bet365.us,1.29,3.75,1.33,3.4
2026-05-11,2026-05-11T06:15:06Z,lj986d04,1778495400,"WTA - SINGLES: Rome (Italy), clay",clay,Gauff C.,Jovic I.,gauff-coco,jovic-iva,851,BetMGM.us,1.26,3.7,1.33,3.25
2026-05-11,2026-05-11T06:15:06Z,vNnlJZqA,1778497200,"WTA - SINGLES: Rome (Italy), clay",clay,Kalinskaya A.,Ostapenko J.,kalinskaya-anna,ostapenko-jelena,851,BetMGM.us,2.05,1.75,2.1,1.72
2026-05-11,2026-05-11T06:15:06Z,vNnlJZqA,1778497200,"WTA - SINGLES: Rome (Italy), clay",clay,Kalinskaya A.,Ostapenko J.,kalinskaya-anna,ostapenko-jelena,549,bet365.us,2.0,1.8,2.0,1.8
2026-05-11,2026-05-11T06:15:06Z,2sHbiBxA,1778500800,"WTA - SINGLES: Rome (Italy), clay",clay,Mertens E.,Andreeva M.,mertens-elise,andreeva-mirra,851,BetMGM.us,3.2,1.34,3.4,1.3
2026-05-11,2026-05-11T06:15:06Z,2sHbiBxA,1778500800,"WTA - SINGLES: Rome (Italy), clay",clay,Mertens E.,Andreeva M.,mertens-elise,andreeva-mirra,549,bet365.us,3.4,1.33,3.4,1.33
2026-05-11,2026-05-11T06:15:06Z,fqMiw2ID,1778504400,"WTA - SINGLES: Rome (Italy), clay",clay,Svitolina E.,Bartunkova N.,monfils-elina,bartunkova-nikola,549,bet365.us,1.14,5.5,1.2,4.5
2026-05-11,2026-05-11T06:15:06Z,fqMiw2ID,1778504400,"WTA - SINGLES: Rome (Italy), clay",clay,Svitolina E.,Bartunkova N.,monfils-elina,bartunkova-nikola,851,BetMGM.us,1.14,5.5,1.14,5.5
2026-05-11,2026-05-11T06:15:06Z,4StK1CzJ,1778508000,"WTA - SINGLES: Rome (Italy), clay",clay,Pegula J.,Potapova A.,pegula-jessica,potapova-anastasia,851,BetMGM.us,1.48,2.6,1.42,2.8
2026-05-11,2026-05-11T06:15:06Z,4StK1CzJ,1778508000,"WTA - SINGLES: Rome (Italy), clay",clay,Pegula J.,Potapova A.,pegula-jessica,potapova-anastasia,549,bet365.us,1.44,2.75,1.5,2.63
2026-05-11,2026-05-11T06:15:06Z,bcKU5pWj,1778515200,"WTA - SINGLES: Rome (Italy), clay",clay,Osaka N.,Swiatek I.,osaka-naomi,swiatek-iga,851,BetMGM.us,3.75,1.26,3.7,1.26
2026-05-11,2026-05-11T06:15:06Z,bcKU5pWj,1778515200,"WTA - SINGLES: Rome (Italy), clay",clay,Osaka N.,Swiatek I.,osaka-naomi,swiatek-iga,549,bet365.us,3.75,1.29,3.75,1.29
2026-05-11,2026-05-11T06:15:06Z,x2OEfxpB,1778524200,"WTA - SINGLES: Rome (Italy), clay",clay,Pliskova Ka.,Rybakina E.,pliskova-karolina,rybakina-elena,549,bet365.us,5.5,1.14,5.0,1.17
2026-05-11,2026-05-11T06:15:06Z,x2OEfxpB,1778524200,"WTA - SINGLES: Rome (Italy), clay",clay,Pliskova Ka.,Rybakina E.,pliskova-karolina,rybakina-elena,851,BetMGM.us,6.0,1.12,5.0,1.16
2026-05-12,2026-05-12T06:01:45Z,OAjAbayG,1778576400,"ATP - SINGLES: Rome (Italy), clay",clay,Khachanov K.,Prizmic D.,khachanov-karen,prizmic-dino,851,BetMGM.us,2.4,1.56,2.45,1.53
2026-05-12,2026-05-12T06:01:45Z,OAjAbayG,1778576400,"ATP - SINGLES: Rome (Italy), clay",clay,Khachanov K.,Prizmic D.,khachanov-karen,prizmic-dino,549,bet365.us,2.63,1.5,2.75,1.44
2026-05-12,2026-05-12T06:01:45Z,zDxdp9G5,1778576400,"ATP - SINGLES: Rome (Italy), clay",clay,Musetti L.,Ruud C.,musetti-lorenzo,ruud-casper,851,BetMGM.us,2.45,1.53,2.54,1.5
2026-05-12,2026-05-12T06:01:45Z,zDxdp9G5,1778576400,"ATP - SINGLES: Rome (Italy), clay",clay,Musetti L.,Ruud C.,musetti-lorenzo,ruud-casper,549,bet365.us,2.63,1.5,2.2,1.67
2026-05-12,2026-05-12T06:01:45Z,v7p7wvAC,1778581800,"ATP - SINGLES: Rome (Italy), clay",clay,Jodar R.,Tien L.,jodar-rafael,tien-learner,851,BetMGM.us,1.28,3.6,1.28,3.6
2026-05-12,2026-05-12T06:01:45Z,v7p7wvAC,1778581800,"ATP - SINGLES: Rome (Italy), clay",clay,Jodar R.,Tien L.,jodar-rafael,tien-learner,549,bet365.us,1.22,4.33,1.29,3.75
2026-05-12,2026-05-12T06:01:45Z,6sEWP5NM,1778587200,"ATP - SINGLES: Rome (Italy), clay",clay,Darderi L.,Zverev A.,darderi-luciano,zverev-alexander,851,BetMGM.us,4.1,1.22,4.0,1.24
2026-05-12,2026-05-12T06:01:45Z,6sEWP5NM,1778587200,"ATP - SINGLES: Rome (Italy), clay",clay,Darderi L.,Zverev A.,darderi-luciano,zverev-alexander,549,bet365.us,4.33,1.22,4.0,1.25
2026-05-12,2026-05-12T06:01:45Z,E9A2C265,1778590800,"ATP - SINGLES: Rome (Italy), clay",clay,Sinner J.,Pellegrino A.,sinner-jannik,pellegrino-andrea,549,bet365.us,1.01,29.0,1.01,29.0
2026-05-12,2026-05-12T06:01:45Z,YaWLuVIa,1778592600,"ATP - SINGLES: Rome (Italy), clay",clay,Rublev A.,Basilashvili N.,rublev-andrey,basilashvili-nikoloz,549,bet365.us,1.29,3.75,1.25,4.0
2026-05-12,2026-05-12T06:01:45Z,8K5k0TiM,1778598000,"ATP - SINGLES: Rome (Italy), clay",clay,Medjedovic H.,Landaluce M.,medjedovic-hamad,landaluce-martin,549,bet365.us,1.57,2.38,1.44,2.75
2026-05-12,2026-05-12T06:01:45Z,noqTuWDi,1778610600,"ATP - SINGLES: Rome (Italy), clay",clay,Tirante T. A.,Medvedev D.,tirante-thiago-agustin,medvedev-daniil,549,bet365.us,2.5,1.53,2.5,1.53
2026-05-12,2026-05-12T06:01:45Z,U3srmDQP,1778583600,"WTA - SINGLES: Rome (Italy), clay",clay,Cirstea S.,Ostapenko J.,cirstea-sorana,ostapenko-jelena,549,bet365.us,1.62,2.3,1.8,2.0
2026-05-12,2026-05-12T06:01:45Z,xhqAT0t4,1778605200,"WTA - SINGLES: Rome (Italy), clay",clay,Gauff C.,Andreeva M.,gauff-coco,andreeva-mirra,549,bet365.us,2.0,1.8,2.0,1.8
2026-05-13,2026-05-13T06:07:03Z,KdxSZjQN,1778677200,"ATP - SINGLES: Rome (Italy), clay",clay,Ruud C.,Khachanov K.,ruud-casper,khachanov-karen,549,bet365.us,1.2,4.5,1.36,3.2
2026-05-13,2026-05-13T06:07:03Z,Wbl40tBT,1778697000,"ATP - SINGLES: Rome (Italy), clay",clay,Jodar R.,Darderi L.,jodar-rafael,darderi-luciano,549,bet365.us,1.4,3.0,1.44,2.75
2026-05-13,2026-05-13T06:07:03Z,2qWFGaIc,1778670000,"WTA - SINGLES: Rome (Italy), clay",clay,Pegula J.,Swiatek I.,pegula-jessica,swiatek-iga,549,bet365.us,3.0,1.4,3.0,1.4
2026-05-13,2026-05-13T06:07:03Z,jR7BVJdU,1778691600,"WTA - SINGLES: Rome (Italy), clay",clay,Svitolina E.,Rybakina E.,monfils-elina,rybakina-elena,549,bet365.us,3.0,1.4,2.63,1.5
2026-05-14,2026-05-14T06:06:05Z,Wn6w4IaB,1778763600,"WTA - SINGLES: Rome (Italy), clay",clay,Cirstea S.,Gauff C.,cirstea-sorana,gauff-coco,549,bet365.us,3.0,1.4,3.2,1.36
